genres,id,original_language,overview,popularity,release_year,runtime,title,vote_average,vote_count,actors,director
"Adventure,Fantasy,Family",674,en,"Harry starts his fourth year at Hogwarts, competes in the treacherous Triwizard Tournament and faces the evil Lord Voldemort. Ron and Hermione help Harry manage the pressure – but Voldemort lurks, awaiting his chance to destroy Harry and all that he stands for.",101.250416,2005,157,Harry Potter and the Goblet of Fire,7.5,5608,"Daniel Radcliffe,Rupert Grint,Emma Watson,Ralph Fiennes,Michael Gambon,Alan Rickman,Robbie Coltrane,Brendan Gleeson,Miranda Richardson,Gary Oldman,Robert Pattinson,Stanislav Yanevski,Clémence Poésy,Josh Herdman,Maggie Smith,Geraldine Somerville,Matthew Lewis,Frances de la Tour,Tom Felton,Roger Lloyd Pack,Jason Isaacs,Eric Sykes,Timothy Spall,David Tennant,Mark Williams,James Phelps,Oliver Phelps,Bonnie Wright,Jeff Rawle,Robert Hardy,Sheila Allen,Su Elliott,Anne Lacy,Flip Webster,David Sterne,Christopher Whittingham,Liam McKenna,Campbell Graham,Margery Mason,Katie Leung,William Melling,David Bradley,Devon Murray,Afshan Azad,Warwick Davis,Shefali Chowdhury,Angelica Mandy,Predrag Bjelac,Tolga Safer,Alfie Enoch,Louis Doyle,Jamie Waylett,Charlotte Skeoch,Robert Wilfort,Tiana Benjamin,Henry Lloyd-Hughes,Jarvis Cocker,Jonny Greenwood,Phil Selway,Steve Mackey,Jason Buckle,Steve Claydon,Shirley Henderson,Alan Watt,Adrian Rawlins",Mike Newell
"Fantasy,Action",8960,en,"Hancock is a down-and-out superhero who's forced to employ a PR expert to help repair his image when the public grows weary of all the damage he's inflicted during his lifesaving heroics. The agent's idea of imprisoning the antihero to make the world miss him proves successful, but will Hancock stick to his new sense of purpose or slip back into old habits?",56.758410999999995,2008,92,Hancock,6.2,2961,"Will Smith,Charlize Theron,Jason Bateman,Jae Head,Eddie Marsan,David Mattey,Thomas Lennon,Johnny Galecki,Hayley Marie Norman,Trieu Tran,Darrell Foster,Ryan Radis,Daeg Faerch,Eddie J. Fernandez,Martin Klebba,Matt Bettinelli-Olpin,Samantha Cannon,Rico Devereaux,Brandon Ford Green,Johnathan Hallgrey,Alexa Havins,Edward M. Kelahan,Algerita Wynn Lewis,Rick Mali,Chris Mitchell,Scott Michael Morgan,Bryan Keith Ponton,Dawn Ressy,Nicholas Rich,Ron Fassler,Mark Simich,Nancy Grace,Brad Leland",Peter Berg
"Drama,Horror,Action,Thriller,Science Fiction",6479,en,"Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone.",70.867401,2007,101,I Am Legend,6.9,4853,"Will Smith,Alice Braga,Charlie Tahan,Salli Richardson-Whitfield,Willow Smith,Emma Thompson,Darrell Foster,Joanna Numata,Dash Mihok,Samuel Glen,Pedro Mojica,Marin Ireland,Alexander DiPersia",Francis Lawrence
"Adventure,Comedy,Family,Fantasy",118,en,"A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.",53.905592000000006,2005,115,Charlie and the Chocolate Factory,6.7,3624,"Johnny Depp,Freddie Highmore,David Kelly,AnnaSophia Robb,Julia Winter,Jordan Fry,Philip Wiegratz,Helena Bonham Carter,Noah Taylor,Missi Pyle,James Fox,Christopher Lee,Adam Godley,Franziska Troegner,Deep Roy,Liz Smith,Eileen Essell,David Morris,Nitin Ganatra,Shelley Conn,Chris Cresswell,Philip Philmar,Tony Kirwood,Harry Taylor,Francesca Hunt,Geoffrey Holder,Todd Boyce,Kevin Eldon,Mark Heap,Oscar James,Annette Badland,Débora Monteiro",Tim Burton
"Animation,Comedy,Family,Fantasy",2062,en,"A rat named Remy dreams of becoming a great French chef despite his family's wishes and the obvious problem of being a rat in a decidedly rodent-phobic profession. When fate places Remy in the sewers of Paris, he finds himself ideally situated beneath a restaurant made famous by his culinary hero, Auguste Gusteau. Despite the apparent dangers of being an unlikely - and certainly unwanted - visitor in the kitchen of a fine French restaurant, Remy's passion for cooking soon sets into motion a hilarious and exciting rat race that turns the culinary world of Paris upside down.",65.677399,2007,111,Ratatouille,7.5,4369,"Patton Oswalt,Ian Holm,Lou Romano,Brian Dennehy,Peter Sohn,Peter O'Toole,Brad Garrett,Janeane Garofalo,Will Arnett,Julius Callahan,James Remar,John Ratzenberger,Teddy Newton,Tony Fucile,Jake Steinfeld,Brad Bird,Stéphane Roux,Andrea Boerries,Marco Boerries,Lindsey Collins,Thomas Keller,Brad Lewis,Lori Richardson","Jan Pinkava,Brad Bird"
"Action,Crime,Drama",272,en,"Driven by tragedy, billionaire Bruce Wayne dedicates his life to uncovering and defeating the corruption that plagues his home, Gotham City.  Unable to work within the system, he instead creates a new identity, a symbol of fear for the criminal underworld - The Batman.",115.040024,2005,140,Batman Begins,7.5,7359,"Christian Bale,Michael Caine,Liam Neeson,Katie Holmes,Gary Oldman,Cillian Murphy,Tom Wilkinson,Morgan Freeman,Rutger Hauer,Ken Watanabe,Mark Boone Junior,Linus Roache,Larry Holden,Gerard Murphy,Colin McFarlane,Jack Gleeson,T.J. Ramini,Kieran Hurley,Catherine Porter,Gus Lewis,Rade Serbedzija,Sara Stewart,Richard Brake,Emma Lockhart,Christine Adams,John Nolan,Karen David,Jonathan D. Ellis,Tamer Hassan,Ronan Leahy,Vincent Wong,Tom Wu,Mark Chiu,Turbo Kong,Sai-Kit Yung,Chike Chan,Jamie Hayden,David Murray,Darragh Kelly,John Kazek,Joseph Rye,Kwaku Ankomah,Jo Martin,Charles Edwards,Lucy Russell,Mark Straker,Timothy Deenihan,Flavia Masetto,Emily Steven-Daly,David Bedella,Martin McDougall,Noah Lee Margetts,Joe Hanley,Karl Shiels,Roger Griffiths,Stephen Walters,Richard Laing,Matt Miller,Risteard Cooper,Shane Rimmer,Jeremy Theobald,Alexandra Bastedo,John Judd,Soo Hee Ding,Phill Curr,Sarah Wateridge,Charlie Kranz,Terry McMahon,Cedric Young,Tim Booth,Tom Nolan,Roger Yuan,Joe Sargent,Emmanuel Idowu,Mel Taylor,Ilyssa Fradin,Andrew Pleavin,Jeff Christian,Tenzin Gyurme,Tenzin Clive Ball,John Burke,Earlene Bentley,Alex Moggridge,Jay Buozzi,Rory Campbell,Poppy Tierney,Spencer Wilding,Mark Smith,Dave Legeno,Khan Bonfils,Ruben Halse,Jordan Shaw,Dominic Burgess,Nadia Cameron-Blakey,Jeff Tanner,Omar Mostafa,Leon Delroy Williams,Fabio Cardascia,Dean Alexandrou,Joey Ansah,Jon Foo,Emil Martirossian,Mark Strange,Lasco Atkins,Rick Avery,James Embree,Gil Kolirin,Jane Osborn,Dan Poole,Tommy Gunn,Philip Harvey,Russell Wilcox,Ray Donn",Christopher Nolan
"Family,Animation",10527,en,"Alex, Marty, Melman, Gloria, King Julien, Maurice, the penguins and the chimps are back and still marooned on Madagascar. In the face of this obstacle, the New Yorkers have hatched a plan so crazy it just might work. With military precision, the penguins have repaired an old crashed plane... sort of.",44.141021,2008,89,Madagascar: Escape 2 Africa,6.2,1810,"Ben Stiller,Jada Pinkett Smith,David Schwimmer,Chris Rock,Cedric the Entertainer,Andy Richter,Bernie Mac,Alec Baldwin,Sacha Baron Cohen,Sherri Shepherd,Will.i.am,Elisa Gabrielli,Tom McGrath,Chris Miller,Christopher Knights,Conrad Vernon,Quinn Dempsey Stiller,Declan Swift,Fred Tatasciore,Eric Darnell,Willow Smith,Thomas Stanley,Zachary Gordon,Meredith Vieira,Lesley Stahl,Al Roker,David Soren,Phil LaMarr,Stephen Kearin,Dan O'Connor,Edie Mirman,Fergie,Harland Williams,Danny Jacobs,Bridget Hoffman,Terrence Hardy Jr.,Conner Rayburn,Holly Dorff,David P. Smith,Lynnanne Zager,Jackie Gonneau,John Eric Bentley","Eric Darnell,Tom McGrath"
"Adventure,Fantasy,Action,Comedy,Family",18360,en,"Hapless museum night watchman Larry Daley must help his living, breathing exhibit friends out of a pickle now that they've been transferred to the archives at the Smithsonian Institution. Larry's (mis)adventures this time include close encounters with Amelia Earhart, Abe Lincoln and Ivan the Terrible.",81.781591,2009,105,Night at the Museum: Battle of the Smithsonian,5.9,1971,"Ben Stiller,Amy Adams,Owen Wilson,Hank Azaria,Robin Williams,Christopher Guest,Steve Coogan,Ricky Gervais,Bill Hader,Jon Bernthal,Kai James,Mizuo Peck,Rami Malek,Crystal the Monkey,Mindy Kaling,Jake Cherry,Alain Chabat,Patrick Gallagher,Joe Jonas,Kevin Jonas,Nick Jonas,Joe Jonas,Kevin Jonas,Nick Jonas,Jay Baruchel,Keith Powell,Craig Robinson,Clint Howard,Matty Finochio,Caroll Spinney,Thomas Morley,Eugene Levy,Joe Jonas,Kevin Jonas,Nick Jonas,George Foreman,Shawn Levy,Alberta Mayne,Ed Helms,Jonah Hill,Ben Garant,Thomas Lennon",Shawn Levy
"Adventure,Action,Thriller,Science Fiction",2080,en,"After seeking to live a normal life, Logan sets out to avenge the death of his girlfriend by undergoing the mutant Weapon X program and becoming Wolverine.",5.954333999999999,2009,107,X-Men Origins: Wolverine,6.2,4021,"Hugh Jackman,Liev Schreiber,Danny Huston,Lynn Collins,Ryan Reynolds,Will.i.am,Taylor Kitsch,Kevin Durand,Dominic Monaghan,Daniel Henney,Tim Pocock,Julia Blake,Max Cullen,Troye Sivan,Michael James Olsen,Peter O'Brien,Aaron Jeffery,Alice Parkinson,Philip A. Patterson,Anthony Gee,Adelaide Clemens,Karl Beattie,Tom O'Sullivan,Myles Pollard,Stephen Anderton,Chris Sadrinna,Septimus Caton,Matthew Dale,Nathin Butler,Peter Barry,David Ritchie,Asher Keddie,Socratis Otto,Stephen Leeder,James D. Dever,Martin Obuga,Rita Affua Connell,John Shrimpton,Henry Browne,Tahyna Tozzi,Daniel Negreanu,Alexandra Davies,Don Battee,Evan Sturrock,Rob Flanagan,Hakeem Kae-Kazim,Alison Araya,Eric Breker,Eileen Bui,Adrian G. Griffiths,Bryon Chief-Moon,Mike Dopud,Beatrice Ilg,Kanako Takegishi,Panou,Johnson Phan,Elizabeth Thai,Jade Tang,Joelle Tang,Scott Adkins,Warwick Young,Dennis Kreusler,Patrick Stewart",Gavin Hood
"Adventure,Action,Thriller,Science Fiction",605,en,The human city of Zion defends itself against the massive invasion of the machines as Neo fights to end the war at another front while also opposing the rogue Agent Smith.,73.313918,2003,129,The Matrix Revolutions,6.4,3096,"Keanu Reeves,Laurence Fishburne,Carrie-Anne Moss,Hugo Weaving,Mary Alice,Helmut Bakaitis,Lambert Wilson,Roy Jones Jr.,Randall Duk Kim,Harry Lennix,Matt McColm,Harold Perrineau,Jada Pinkett Smith,Gina Torres,Collin Chou,Cornel West,Nona Gaye,Monica Bellucci,Maurice Morgan,Bernard White,Ian Bliss,Bruce Spence","Lilly Wachowski,Lana Wachowski"
"Animation,Adventure,Family",109445,en,"Young princess Anna of Arendelle dreams about finding true love at her sister Elsa’s coronation. Fate takes her on a dangerous journey in an attempt to end the eternal winter that has fallen over the kingdom. She's accompanied by ice delivery man Kristoff, his reindeer Sven, and snowman Olaf. On an adventure where she will find out what friendship, courage, family, and true love really means.",165.12536599999999,2013,102,Frozen,7.3,5295,"Kristen Bell,Idina Menzel,Jonathan Groff,Josh Gad,Santino Fontana,Alan Tudyk,Ciarán Hinds,Chris Williams,Stephen J. Anderson,Maia Wilson,Edie McClurg,Robert Pine,Maurice LaMarche,Livvy Stubenrauch,Eva Bella,Spencer Ganus,Ava Acres,Stephen Apostolina,Krik Baily,David Boat,Paul Briggs,Woody Buck,Lewis Cleale,Wendy Cutler,Terri Douglas,Eddie Frierson,Jean Gilpin,Jackie Gonneau,Nicholas Guest,Bridget Hoffman,Nick Jameson,Daniel Kaz,John Lavelle,Jennifer Lee,Patricia Lentz,Annie Lopez,Katie Lowes,Mona Marshall,Dara McGarry,Scott Menville,Adam Overett,Paul Pape,Courtney Peldon,Jennifer Perry,Raymond S. Persi,Jean-Michel Richaud,Lynwood Robinson,Carter Sand,Jadon Sand,Katie Silverman,Pepper Sweeney,Fred Tatasciore,Annaleigh Ashford,Jenica Bergere,Tyree Brown,June Christopher","Chris Buck,Jennifer Lee"
"Adventure,Action,Thriller,Science Fiction",604,en,"Six months after the events depicted in The Matrix, Neo has proved to be a good omen for the free humans, as more and more humans are being freed from the matrix and brought to Zion, the one and only stronghold of the Resistance.  Neo himself has discovered his superpowers including super speed, ability to see the codes of the things inside the matrix and a certain degree of pre-cognition. But a nasty piece of news hits the human resistance: 250,000 machine sentinels are digging to Zion and would reach them in 72 hours. As Zion prepares for the ultimate war, Neo, Morpheus and Trinity are advised by the Oracle to find the Keymaker who would help them reach the Source.  Meanwhile Neo's recurrent dreams depicting Trinity's death have got him worried and as if it was not enough, Agent Smith has somehow escaped deletion, has become more powerful than before and has fixed Neo as his next target.",70.78591,2003,138,The Matrix Reloaded,6.7,3443,"Keanu Reeves,Carrie-Anne Moss,Laurence Fishburne,Hugo Weaving,Helmut Bakaitis,Steve Bastoni,Don Battee,Monica Bellucci,Daniel Bernhardt,Valerie Berry,Ian Bliss,Liliana Bogatko,Michael Budd,Stoney Burke,Kelly Butler,Josephine Byrnes,Noris Campos,Collin Chou,Paul Cotter,Marlene Cummins,Attila Davidhazy,Essie Davis,Terrell Dixon,Nash Edgerton,Gloria Foster,David Franklin,Austin Galuppo,Nona Gaye,Daryl Heath,Roy Jones Jr.,Malcolm Kennard,David Kilde,Randall Duk Kim,Christopher Kirby,Peter Lamb,Nathaniel Lees,Harry Lennix,Tony Lynch,Robert Mammone,Joshua Mbakwe,Matt McColm,Chris Mitchell,Steve Morris,Tory Mussett,Rene Naufahu,Robyn Nevin,David No,Genevieve O'Reilly,Socratis Otto,Harold Perrineau,Jada Pinkett Smith,Montaño Rain,Adrian Rayment,Neil Rayment,Rupert Reid,Lambert Wilson,Cornel West,David Roberts,Shane C. Rodrigo,Nick Scoggin,Kevin Scott,Tahei Simpson,Frankie Stevens,Nicandro Thomas,Gina Torres,Andrew Valli,Steve Vella,John Walton,Clayton Watson,Leigh Whannell,Bernard White,Anthony Zerbe,Scott McLean,Anthony Brandon Wong","Lilly Wachowski,Lana Wachowski"
"Action,Adventure,Fantasy",76338,en,"Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand, Thor must embark on his most perilous and personal journey yet, one that will reunite him with Jane Foster and force him to sacrifice everything to save us all.",99.499595,2013,112,Thor: The Dark World,6.8,4755,"Chris Hemsworth,Natalie Portman,Tom Hiddleston,Anthony Hopkins,Christopher Eccleston,Jaimie Alexander,Zachary Levi,Ray Stevenson,Tadanobu Asano,Idris Elba,Rene Russo,Adewale Akinnuoye-Agbaje,Kat Dennings,Stellan Skarsgård,Alice Krige,Clive Russell,Jonathan Howard,Ramone Morgan,Obada Alassadi,Imaan Chentouf,Claire Brown,Henry Calcutt,Ava Caton,Abbie McCann,Thomas Arnold,Sam Swainsbury,Connor Donaghey,Royce Pierreson,Annabel Norbury,Sophie Cosson,Chris O'Dowd,Justin Edwards,Gruffudd Glyn,Richard Brake,Stan Lee,Steve Scott,Brett Tucker,Talulah Riley,Richard Wharton,Tony Curran,Benicio del Toro,Chris Evans,Ophelia Lovibond",Alan Taylor
"Action,Adventure,Science Fiction,Thriller",76341,en,"An apocalyptic story set in the furthest reaches of our planet, in a stark desert landscape where humanity is broken, and most everyone is crazed fighting for the necessities of life. Within this world exist two rebels on the run who just might be able to restore order. There's Max, a man of action and a man of few words, who seeks peace of mind following the loss of his wife and child in the aftermath of the chaos. And Furiosa, a woman of action and a woman who believes her path to survival may be achieved if she can make it across the desert back to her childhood homeland.",434.27856399999996,2015,120,Mad Max: Fury Road,7.2,9427,"Tom Hardy,Charlize Theron,Nicholas Hoult,Hugh Keays-Byrne,Josh Helman,Nathan Jones,Zoë Kravitz,Rosie Huntington-Whiteley,Riley Keough,Abbey Lee,Courtney Eaton,John Howard,Richard Carter,Iota,Angus Sampson,Jennifer Hagan,Megan Gale,Melissa Jaffer,Melita Jurišić,Gillian Jones,Joy Smithers,Antoinette Kellerman,Christina Koch,Jon Iles,Quentin Kenihan,Coco Jack Gillies,Chris Patton,Stephen Dunlevy,Richard Norton,Vince Roxburgh,John Walton,Ben Smith-Petersen,Russ McCarroll,Judd Wild,Elizabeth Cunico,Greg Van Borssum,Rob Jones,Sebastian Dickins,Darren Mitchell,Crusoe Kurddal,Shyan Tonga,Cass Comerford,Albert Lee,Riley Paton,Ripley Voeten,Riley Paton,Maycn Van Borssum,Hunter Stratton Boland,Nathan Jenkins,Fletcher Gill,Whiley Toll,Ferdinand Hengombe,Gadaffi Davsab,Noddy Alfred,Jackson Hengombe,Christian Fane,Callum Gallagher,Abel Hofflin,Lee Perry,Hiroshi Kasuga",George Miller
"Thriller,Mystery",13448,en,"Harvard symbologist Robert Langdon investigates a mysterious symbol seared into the chest of a murdered physicist. He discovers evidence of the unimaginable, the rebirth of an ancient secret brotherhood known as the Illuminati, the most powerful underground organization ever to walk the earth.",67.447636,2009,138,Angels & Demons,6.5,2129,"Tom Hanks,Ewan McGregor,Ayelet Zurer,Stellan Skarsgård,Pierfrancesco Favino,Armin Mueller-Stahl,Thure Lindhardt,David Pasquesi,Cosimo Fusco,Victor Alfieri,Franklin Amobi,Curt Lowens,Bob Yerkes,Nikolaj Lie Kaas,Carmen Argenziano,Rance Howard,Gino Conforti,Elya Baskin,Thomas Morris,August Wittgenstein,Ben Bela Böhm,Jeffrey Boehm,Steve Kehela,Ursula Brooks,Rashmi,Yan Cui,Fritz Michel,Maria Cristina Heller,Pascal Petardi,Kristof Konrad,Masasa Moyo,Ed Francis Martin,Cheryl Howard,Endre Hules,Norbert Weisser,Shelby Zemanek,Justin Giddings,Anna Katarina,Marc Fiorini,Steve Franken,Jonas Fisch,Howard Mungo,Silvano Marchetto,Paul Schmitz,Richard Rosetti,Xavier J. Nathan,Yesenia Adame",Ron Howard
"Adventure,Fantasy,Action",10195,en,"Against his father Odin's will, The Mighty Thor - a powerful but arrogant warrior god - recklessly reignites an ancient war. Thor is cast down to Earth and forced to live among humans as punishment. Once here, Thor learns what it takes to be a true hero when the most dangerous villain of his world sends the darkest forces of Asgard to invade Earth.",86.493424,2011,115,Thor,6.6,6525,"Chris Hemsworth,Natalie Portman,Tom Hiddleston,Anthony Hopkins,Stellan Skarsgård,Kat Dennings,Clark Gregg,Colm Feore,Idris Elba,Ray Stevenson,Tadanobu Asano,Josh Dallas,Jaimie Alexander,Rene Russo,Maximiliano Hernández,Richard Cetrone,Darren Kendrick,Joshua Cox,Jamie McShane,J. Michael Straczynski,Stan Lee,Samuel L. Jackson,Jeremy Renner,Adriana Barraza,Justice Jesse Smith,Joseph Gatt,Luke Massy,Jason Camp,Buddy Sosthand,Blake Silver,Dale Godboldo,Patrick O'Brien Demsey",Kenneth Branagh
"Animation,Family,Adventure,Comedy",13053,en,"Bolt is the star of the biggest show in Hollywood. The only problem is, he thinks it's real. After he's accidentally shipped to New York City and separated from Penny, his beloved co-star and owner, Bolt must harness all his ""super powers"" to find a way home.",41.845878000000006,2008,98,Bolt,6.3,1750,"John Travolta,Miley Cyrus,Susie Essman,Mark Walton,Malcolm McDowell,James Lipton,Greg Germann,Diedrich Bader,Nick Swardson,J.P. Manoux,Dan Fogelman,Kari Wahlgren,Chloë Grace Moretz,Randy Savage,Ronn Moss,Grey Griffin","Chris Williams,Byron Howard"
"Fantasy,Action,Adventure,Family,Comedy",19585,en,"A team of trained secret agent animals, guinea pigs Darwin, Juarez, Blaster, mole Speckles, and fly Mooch takes on a mission for the US government to stop evil Leonard Saber, who plans to destroy the world with household appliances. But the government shuts them down and they are sentenced to a pet shop. Can they escape to defeat the villain and save the world?",26.710397999999998,2009,88,G-Force,5.1,510,"Sam Rockwell,Penélope Cruz,Tracy Morgan,Jon Favreau,Steve Buscemi,Nicolas Cage,Edwin Louis,Jared Lavette,Micah Lavette,Bill Nighy,Will Arnett,Zach Galifianakis,Kelli Garner,Niecy Nash,Loudon Wainwright III,Tyler Patrick Jones,Piper Mackenzie Harris,Chris Ellis,Gabriel Casseus,Justin Mentell,Troy Robinson",Hoyt Yeatman
